순위,광역시/도,시/군/구,관광지명,중분류 카테고리,소분류 카테고리,검색건수
1773,서울특별시,중구,서울영화센터,문화관광,기타문화관광지,995
1774,서울특별시,서초구,이동근바디퍼포먼스,레저스포츠,기타레저스포츠,994
1775,서울특별시,중구,남대문꽃시장,쇼핑,시장,992
1775,서울특별시,강동구,서울형키즈카페강동구상일2동점,문화관광,테마공원,992
1777,서울특별시,성북구,온더풋볼클럽,레저스포츠,기타레저스포츠,990
1778,서울특별시,관악구,뮤지컬팝스오케스트라,문화관광,공연시설,989
1779,서울특별시,강남구,압구정풋살스튜디오,레저스포츠,기타레저스포츠,986
1779,서울특별시,도봉구,서울형키즈카페도봉구방학1동점,문화관광,테마공원,986
1781,서울특별시,서초구,안심정사서울도량,역사관광,종교성지,984
1782,서울특별시,광진구,정은꽃농원,체험관광,농/산/어촌체험,975
1784,서울특별시,성동구,헤르만아트홀,문화관광,공연시설,974
1785,서울특별시,종로구,금보성아트센터,문화관광,전시시설,972
1786,서울특별시,강남구,S2A,문화관광,전시시설,970
1786,서울특별시,중구,문학의집서울,문화관광,기타문화관광지,970
1788,서울특별시,송파구,목련공원,문화관광,도시공원,967
1788,서울특별시,관악구,모래내어린이공원,문화관광,도시공원,967
1790,서울특별시,은평구,은평인공암벽장,레저스포츠,기타레저스포츠,964
1790,서울특별시,금천구,금천킹탁구클럽,레저스포츠,기타레저스포츠,964
1792,서울특별시,중구,종이나라박물관,문화관광,전시시설,963
1793,서울특별시,성동구,미타사,역사관광,종교성지,959
1794,서울특별시,영등포구,AP코리아,체험관광,체험관광기타,956
1794,서울특별시,서대문구,청년예술청,문화관광,기타문화관광지,956
1796,서울특별시,용산구,모다갤러리,문화관광,전시시설,954
1797,서울특별시,강서구,반야정사,역사관광,종교성지,953
1798,서울특별시,서초구,정효아트센터,문화관광,공연시설,951
1798,서울특별시,성북구,돌곶이시장,쇼핑,시장,951
1798,서울특별시,관악구,스톤즈클라이밍,레저스포츠,기타레저스포츠,951
1801,서울특별시,관악구,신림중앙시장,쇼핑,시장,947
1801,서울특별시,영등포구,여의쇼핑센터,쇼핑,쇼핑몰,947
1803,서울특별시,용산구,언더스테이지,문화관광,공연시설,946
1804,서울특별시,강남구,강남구 개포동 구룡마을,역사관광,역사유적지,945
1805,서울특별시,마포구,서울억새축제,문화관광,기타문화관광지,944
1806,서울특별시,마포구,플렉스라운지,문화관광,공연시설,943
1808,서울특별시,종로구,서울우리소리박물관,문화관광,전시시설,940
1809,서울특별시,강북구,상상톡톡미술관,문화관광,전시시설,939
1810,서울특별시,광진구,배나무터공원,문화관광,도시공원,936
1810,서울특별시,중구,박정희대통령가옥,역사관광,역사유적지,936
1813,서울특별시,강동구,100만km사이클아카데미,레저스포츠,기타레저스포츠,934
1815,서울특별시,송파구,매치위너,레저스포츠,기타레저스포츠,930
1816,서울특별시,은평구,은평구평생학습관,체험관광,체험관광기타,929
1817,서울특별시,관악구,관악구민운동장인조잔디구장,문화관광,레저스포츠시설,928
1817,서울특별시,서초구,한전아트센터갤러리,문화관광,전시시설,928
1819,서울특별시,강동구,서울형키즈카페강동구성내1동점,문화관광,테마공원,927
1819,서울특별시,종로구,홍난파가옥,역사관광,역사유적지,927
1819,서울특별시,마포구,테이블에이동물원,문화관광,테마공원,927
1822,서울특별시,강남구,야바베이스볼,레저스포츠,기타레저스포츠,926
1823,서울특별시,중랑구,크래커클라이밍,레저스포츠,기타레저스포츠,925
1823,서울특별시,강남구,마루공원풋살구장,레저스포츠,기타레저스포츠,925
1825,서울특별시,영등포구,서종국클라이밍짐,레저스포츠,기타레저스포츠,923
1826,서울특별시,종로구,산마루놀이터,문화관광,도시공원,922
1827,서울특별시,중구,하늘극장,문화관광,공연시설,920
1827,서울특별시,종로구,서울숲클라이밍종로점,레저스포츠,기타레저스포츠,920
1829,서울특별시,강서구,서울형키즈카페강서구화곡3동점,문화관광,테마공원,919
1830,서울특별시,동대문구,HM풋살파크동대문점,문화관광,레저스포츠시설,918
1831,서울특별시,종로구,바탕골소극장,문화관광,공연시설,917
1832,서울특별시,양천구,크로스핏토스,레저스포츠,기타레저스포츠,916
1832,서울특별시,마포구,잠두봉선착장,기타관광,교통시설,916
1834,서울특별시,종로구,서울빛초롱축제(청계천),문화관광,기타문화관광지,915
1834,서울특별시,동대문구,전농로터리시장,쇼핑,시장,915
1834,서울특별시,용산구,동자아트홀,문화관광,공연시설,915
1837,서울특별시,성북구,성북구 정릉동 교수단지,역사관광,역사유적지,914
1838,서울특별시,노원구,서울형키즈카페노원구중평공원점,문화관광,테마공원,911
1838,서울특별시,종로구,송해길,문화관광,테마공원,911
1840,서울특별시,성북구,대한불교진각종,역사관광,종교성지,910
1841,서울특별시,양천구,신월태헌프라자,쇼핑,쇼핑몰,907
1841,서울특별시,영등포구,서울볼더스선유점,레저스포츠,기타레저스포츠,907
1843,서울특별시,서초구,엘론베이스볼랩,레저스포츠,기타레저스포츠,903
1844,서울특별시,강동구,성내근린공원,문화관광,도시공원,901
1845,서울특별시,서초구,흰물결아트센터화이트홀,문화관광,공연시설,900
1846,서울특별시,마포구,메타코미디클럽홍대,문화관광,공연시설,899
1847,서울특별시,강북구,꿈의숲탁구장,레저스포츠,기타레저스포츠,898
1848,서울특별시,영등포구,선유도공원작은식물원,문화관광,테마공원,897
1849,서울특별시,서초구,더클라임논현점,레저스포츠,기타레저스포츠,896
1850,서울특별시,종로구,신무문경복궁,역사관광,역사유적지,894
1851,서울특별시,은평구,불광천벚꽃길,기타관광,기타관광,892
1852,서울특별시,마포구,마포인트나루,기타관광,교통시설,891
1852,서울특별시,중랑구,중화체육공원,문화관광,도시공원,891
1852,서울특별시,종로구,대각사,역사관광,종교성지,891
1855,서울특별시,성동구,도선어린이공원,문화관광,도시공원,889
1856,서울특별시,마포구,망원유수지풋살구장,레저스포츠,기타레저스포츠,888
1857,서울특별시,용산구,소월길공원,문화관광,도시공원,886
1858,서울특별시,종로구,스튜디오블루,문화관광,공연시설,885
1860,서울특별시,강서구,티티존탁구클럽,레저스포츠,기타레저스포츠,884
1860,서울특별시,성북구,우들,쇼핑,시장,884
1863,서울특별시,강서구,KBS스포츠예술과학원,체험관광,체험관광기타,881
1864,서울특별시,서초구,코스모스아트홀,문화관광,공연시설,880
1865,서울특별시,금천구,문화정원아트홀,문화관광,공연시설,879
1866,서울특별시,송파구,올림픽공원피크닉장,문화관광,도시공원,874
1867,서울특별시,송파구,와이어주짓수잠실본관,레저스포츠,기타레저스포츠,873
1868,서울특별시,종로구,천도교중앙대교당,역사관광,역사유적지,872
1868,서울특별시,용산구,이촌한강공원거북축구장,문화관광,레저스포츠시설,872
1870,서울특별시,서대문구,연세대세브란스병원은명대강당,문화관광,기타문화관광지,871
1870,서울특별시,성북구,성북문화재단,문화관광,공연시설,871
1872,서울특별시,영등포구,서울달,기타관광,기타관광,870
1873,서울특별시,서초구,서리풀노리학교문화예술공원점,문화관광,테마공원,869
1875,서울특별시,종로구,아트포레스트,문화관광,공연시설,865
1876,서울특별시,종로구,청와대시화문,기타관광,기타관광,864
1877,서울특별시,종로구,떡박물관,문화관광,전시시설,861
1878,서울특별시,영등포구,만천곤충박물관,문화관광,전시시설,859
1879,서울특별시,강북구,수유전통시장,쇼핑,시장,858
1879,서울특별시,중구,방산시장,쇼핑,시장,858
1881,서울특별시,강북구,강북북부시장,쇼핑,시장,856
1882,서울특별시,성동구,성삼어린이공원,문화관광,도시공원,855
1883,서울특별시,서대문구,아현가구거리,쇼핑,기타쇼핑시설,854
1884,서울특별시,종로구,PKM갤러리,문화관광,전시시설,852
1885,서울특별시,마포구,신수시장,쇼핑,시장,851
1886,서울특별시,동대문구,서울형키즈카페동대문구회기동점,문화관광,테마공원,850
1887,서울특별시,종로구,어둠속의대화북촌점,문화관광,전시시설,849
1888,서울특별시,강동구,프레리키즈카페명일점,문화관광,테마공원,848
1889,서울특별시,성동구,펜싱아지트,레저스포츠,기타레저스포츠,847
1890,서울특별시,성동구,풋볼웨이아카데미,레저스포츠,기타레저스포츠,846
1892,서울특별시,강서구,한강버스마곡선착장,기타관광,교통시설,843
1892,서울특별시,강남구,압구정토끼굴,문화관광,테마공원,843
1894,서울특별시,광진구,뚝섬전망문화콤플렉스,문화관광,복합관광시설,842
1894,서울특별시,관악구,라이크라이크,문화관광,테마공원,842
1897,서울특별시,은평구,연신내로데오거리,문화관광,테마공원,840
1897,서울특별시,관악구,서울형키즈카페관악구행운동점,문화관광,테마공원,840
1897,서울특별시,노원구,법성프라자,쇼핑,쇼핑몰,840
1897,서울특별시,종로구,동덕아트갤러리,문화관광,전시시설,840
1897,서울특별시,종로구,세종로공원,문화관광,도시공원,840
1902,서울특별시,중구,NH아트홀,문화관광,공연시설,837
1902,서울특별시,송파구,론볼경기장,레저스포츠,기타레저스포츠,837
1904,서울특별시,관악구,남현소공원,문화관광,도시공원,836
1905,서울특별시,송파구,타이거릴리,문화관광,테마공원,832
1906,서울특별시,송파구,MODS아울렛,쇼핑,쇼핑몰,831
1907,서울특별시,은평구,불광시장,쇼핑,시장,829
1908,서울특별시,송파구,개롱근린공원,문화관광,도시공원,828
1908,서울특별시,구로구,휴넷캠퍼스,체험관광,체험관광기타,828
1910,서울특별시,관악구,사보이볼룸,레저스포츠,기타레저스포츠,826
1910,서울특별시,영등포구,한강버스여의도선착장,기타관광,교통시설,826
1912,서울특별시,서초구,서리풀노리학교서초1동점,문화관광,테마공원,824
1912,서울특별시,강서구,봉제산공원,문화관광,도시공원,824
1912,서울특별시,마포구,새누리어린이공원,문화관광,도시공원,824
1915,서울특별시,마포구,프리즘홀,문화관광,공연시설,822
1916,서울특별시,종로구,서울교육박물관,문화관광,전시시설,821
1917,서울특별시,중랑구,중랑캠핑숲,문화관광,도시공원,820
1917,서울특별시,종로구,한벽원미술관,문화관광,전시시설,820
